Date,Day,Temp_max,Temp_avg,Temp_min,Dew_max,Dew_avg,Dew_min,Hum_max,Hum_avg,Hum_min,Wind_max,Wind_avg,Wind_min,Press_max,Press_avg,Press_min,Precipit,day_of_week,Temp_avg_C,HDD,CDD,Date_encoded
2016-11-19,19,64,53.8,45,36,31.6,28,61,45.0,26,20,11.8,0,30.4,30.3,30.3,0.04,5,12.111111111111109,6.188888888888892,0.0,171
2016-11-20,20,65,51.2,37,44,33.7,25,82,55.7,23,10,4.8,0,30.3,30.2,30.1,0.0,6,10.666666666666668,7.633333333333333,0.0,172
2016-11-21,21,75,59.3,43,58,50.9,42,100,76.7,44,17,6.5,0,30.1,30.0,29.9,0.0,0,15.166666666666666,3.1333333333333346,0.0,173
2016-11-22,22,81,70.3,55,65,61.9,54,100,76.3,54,20,9.4,0,29.9,29.9,29.8,0.0,1,21.27777777777778,0.0,2.977777777777778,174
2016-11-23,23,74,66.1,52,68,56.5,47,93,73.0,43,17,8.3,0,30.1,30.0,29.9,0.0,2,18.944444444444443,0.0,0.6444444444444422,175
2016-11-24,24,74,60.3,50,55,51.5,47,93,75.3,46,10,3.7,0,30.1,30.1,30.0,0.31,3,15.722222222222221,2.5777777777777793,0.0,176
2016-11-25,25,75,64.1,57,59,57.0,55,96,79.0,51,9,4.3,0,30.2,30.2,30.1,0.0,4,17.83333333333333,0.4666666666666721,0.0,177
2016-11-26,26,70,61.5,54,56,53.2,51,93,76.1,54,10,5.5,0,30.3,30.2,30.1,0.01,5,16.38888888888889,1.9111111111111114,0.0,178
2016-11-27,27,72,62.8,50,64,55.3,48,93,77.4,55,21,11.5,6,30.1,29.9,29.7,0.0,6,17.11111111111111,1.18888888888889,0.0,179
2016-11-28,28,82,72.3,57,70,64.1,54,93,77.2,46,21,9.0,0,29.6,29.5,29.4,0.04,0,22.38888888888889,0.0,4.088888888888889,180
2016-11-29,29,84,70.6,55,71,64.8,53,100,82.9,58,14,4.9,0,29.6,29.5,29.5,0.01,1,21.444444444444443,0.0,3.144444444444442,181
2016-11-30,30,69,60.0,45,55,36.8,29,68,44.5,23,17,8.9,0,30.0,29.9,29.6,0.0,2,15.555555555555555,2.7444444444444454,0.0,182
2016-12-01,1,65,53.0,38,42,35.0,27,83,55.1,25,13,5.6,0,30.1,30.0,29.9,0.0,1,11.666666666666666,6.633333333333335,0.0,183
2016-12-02,2,65,55.6,46,52,45.8,41,90,71.2,42,18,11.4,0,30.0,30.0,29.9,0.0,4,13.11111111111111,5.18888888888889,0.0,184
2016-12-03,3,55,52.6,50,52,50.2,47,96,91.6,77,20,12.3,6,29.9,29.8,29.7,0.54,5,11.444444444444445,6.855555555555556,0.0,185
2016-12-04,4,53,51.9,50,52,50.0,49,100,93.2,89,15,10.3,0,29.9,28.8,0.0,0.0,1,11.055555555555555,7.244444444444445,0.0,186
2016-12-05,5,54,51.7,50,53,49.9,48,100,93.7,89,16,7.7,0,29.8,29.7,29.6,1.1,3,10.944444444444446,7.355555555555554,0.0,187
2016-12-06,6,69,55.7,48,53,50.1,46,100,83.1,51,14,5.3,0,29.9,29.8,29.7,0.44,6,13.166666666666668,5.133333333333333,0.0,188
2016-12-07,7,57,52.6,48,54,49.7,45,96,89.8,83,10,6.1,0,30.1,30.0,29.9,0.0,1,11.444444444444445,6.855555555555556,0.0,189
2016-12-08,8,56,47.6,40,54,40.2,29,93,76.4,59,26,18.6,10,30.5,30.3,30.1,0.28,4,8.666666666666666,9.633333333333335,0.0,190
2016-12-09,9,50,43.4,38,30,25.7,22,63,50.9,33,18,9.6,3,30.5,30.4,30.4,0.0,0,6.333333333333332,11.966666666666669,0.0,191
2016-12-10,10,56,47.0,36,41,32.5,28,79,58.3,41,14,8.2,3,30.4,30.3,30.1,0.0,2,8.333333333333334,9.966666666666667,0.0,192
2016-12-11,11,75,67.3,53,67,61.2,43,87,80.8,69,15,8.4,3,30.1,29.9,29.8,0.0,5,19.61111111111111,0.0,1.31111111111111,193
2016-12-12,12,70,67.4,65,66,64.3,62,97,90.0,81,6,2.2,0,29.9,29.9,29.8,0.08,0,19.66666666666667,0.0,1.3666666666666707,194
2016-12-13,13,74,67.9,63,67,63.7,58,97,86.5,73,18,5.2,0,29.9,29.9,29.8,0.0,1,19.944444444444446,0.0,1.6444444444444457,195
2016-12-14,14,63,60.3,57,59,54.7,48,90,82.0,72,13,6.9,0,30.1,30.0,29.9,0.0,2,15.722222222222221,2.5777777777777793,0.0,196
2016-12-15,15,58,50.6,44,45,37.7,35,74,62.2,44,15,9.8,3,30.3,30.2,30.1,0.0,3,10.333333333333334,7.966666666666667,0.0,197
2016-12-16,16,74,62.2,46,71,57.5,39,93,84.6,74,10,7.6,0,30.1,29.8,29.7,0.0,4,16.77777777777778,1.5222222222222221,0.0,198
2016-12-17,17,81,73.9,46,71,67.4,41,91,80.6,65,25,11.5,3,29.9,29.7,29.6,0.11,5,23.277777777777782,0.0,4.977777777777781,199
2016-12-18,18,43,38.1,33,35,22.0,18,74,52.9,40,26,20.0,14,30.4,30.2,30.0,0.0,6,3.3888888888888897,14.911111111111111,0.0,200
2016-12-19,19,49,39.0,30,20,16.5,14,59,42.4,25,17,11.0,3,30.5,30.5,30.4,0.0,0,3.888888888888889,14.411111111111111,0.0,201
2016-12-20,20,58,44.9,35,35,24.2,19,68,46.8,22,9,3.8,0,30.4,30.3,30.2,0.0,1,7.166666666666667,11.133333333333333,0.0,202
2016-12-21,21,72,61.7,45,59,45.9,27,76,57.0,39,12,5.8,0,30.2,30.1,30.0,0.0,2,16.5,1.8000000000000007,0.0,203
2016-12-22,22,73,66.2,61,63,57.7,53,96,75.5,49,8,4.7,0,30.1,30.1,30.1,0.0,3,19.0,0.0,0.6999999999999993,204
2016-12-23,23,77,68.6,63,69,65.3,62,100,89.7,69,13,8.4,6,30.1,30.0,29.9,0.05,4,20.33333333333333,0.0,2.033333333333328,205
2016-12-24,24,80,71.4,68,68,67.1,65,96,86.7,60,17,10.2,3,30.0,30.0,29.9,0.04,5,21.888888888888893,0.0,3.588888888888892,206
2016-12-25,25,79,73.4,69,70,68.2,65,96,84.3,64,22,14.7,9,29.9,29.9,29.9,0.0,6,23.000000000000004,0.0,4.700000000000003,207
2016-12-26,26,82,75.2,72,71,69.3,65,93,82.6,56,15,10.2,0,30.1,30.0,29.9,0.01,0,24.0,0.0,5.699999999999999,208
2016-12-27,27,81,72.9,67,70,68.3,65,100,86.3,58,9,2.9,0,30.1,30.1,30.0,0.0,1,22.722222222222225,0.0,4.422222222222224,209
2016-12-28,28,81,73.7,70,70,67.7,66,93,82.2,60,13,5.4,0,30.0,30.0,29.9,0.02,2,23.166666666666668,0.0,4.866666666666667,210
2016-12-29,29,72,64.3,52,68,44.8,24,90,53.6,25,25,13.4,7,30.4,30.2,29.9,0.0,3,17.944444444444443,0.35555555555555785,0.0,211
2016-12-30,30,55,51.5,49,40,28.3,22,66,41.9,29,9,6.8,0,30.4,30.2,30.0,0.0,4,10.833333333333334,7.466666666666667,0.0,212
2016-12-31,31,68,62.1,52,65,59.2,42,97,90.2,69,9,2.4,0,29.9,29.8,29.7,0.0,5,16.72222222222222,1.5777777777777793,0.0,213
2017-01-01,1,74,67.5,64,66,63.8,62,97,88.1,73,13,2.7,0,29.8,29.7,29.7,0.3,6,19.72222222222222,0.0,1.4222222222222207,214
2017-01-02,2,74,66.9,53,70,62.2,51,97,86.1,46,28,8.3,0,29.8,29.7,29.6,0.07,2,19.388888888888893,0.0,1.0888888888888921,215
2017-01-03,3,75,61.9,49,52,46.3,40,93,61.1,30,20,8.6,0,30.0,29.9,29.8,1.22,2,16.61111111111111,1.68888888888889,0.0,216
2017-01-04,4,52,46.5,42,42,38.7,35,93,74.7,63,17,8.1,0,30.1,30.0,29.9,0.0,5,8.055555555555555,10.244444444444445,0.0,217
2017-01-05,5,56,50.4,44,51,45.8,38,90,84.1,77,20,7.0,0,29.9,29.8,29.8,0.0,0,10.222222222222221,8.07777777777778,0.0,218
2017-01-06,6,44,35.1,26,38,28.7,18,89,77.8,66,23,15.8,9,30.4,30.1,29.9,0.0,3,1.722222222222223,16.57777777777778,0.0,219
2017-01-07,7,43,29.9,21,19,15.2,12,75,57.1,30,18,10.6,0,30.6,30.5,30.4,0.27,5,-1.1666666666666674,19.46666666666667,0.0,220
2017-01-08,8,49,37.3,25,35,23.7,10,79,60.8,27,13,5.8,0,30.6,30.5,30.4,0.0,1,2.944444444444443,15.355555555555558,0.0,221
2017-01-09,9,65,57.3,43,56,49.8,36,86,76.3,65,18,11.0,6,30.4,30.2,30.1,0.0,4,14.055555555555554,4.244444444444447,0.0,222
2017-01-10,10,77,69.8,63,64,61.1,56,87,74.3,58,15,10.4,7,30.0,30.0,29.9,0.0,6,21.0,0.0,2.6999999999999993,223
2017-01-11,11,79,71.8,66,66,63.4,60,93,75.9,54,18,12.6,7,30.0,29.9,29.9,0.0,2,22.11111111111111,0.0,3.81111111111111,224
2017-01-12,12,81,71.5,68,68,64.7,59,96,80.7,47,18,11.1,6,30.1,30.0,29.9,0.0,4,21.944444444444443,0.0,3.644444444444442,225
2017-01-13,13,79,70.4,67,68,66.2,63,97,87.2,60,17,11.2,3,30.2,30.2,30.1,0.11,4,21.333333333333336,0.0,3.033333333333335,226
2017-01-14,14,76,67.7,60,67,64.3,59,97,89.6,62,13,8.6,3,30.3,30.2,30.1,0.07,5,19.833333333333332,0.0,1.5333333333333314,227
2017-01-15,15,75,67.8,63,67,63.8,62,100,87.3,66,25,13.5,5,30.1,30.0,29.8,0.0,6,19.88888888888889,0.0,1.5888888888888886,228
2017-01-16,16,79,71.7,68,69,65.2,62,93,81.1,56,20,11.3,5,29.9,29.9,29.8,0.16,0,22.055555555555557,0.0,3.7555555555555564,229
2017-01-17,17,72,62.9,59,69,60.9,57,96,93.3,90,16,9.0,0,30.0,29.9,29.9,0.17,1,17.166666666666668,1.1333333333333329,0.0,230
2017-01-18,18,74,63.5,57,69,61.3,55,100,92.8,84,12,6.1,0,29.9,29.9,29.8,1.81,2,17.5,0.8000000000000007,0.0,231
2017-01-19,19,64,59.4,55,60,56.9,53,97,91.4,80,10,4.6,0,29.8,29.7,29.6,0.79,3,15.222222222222221,3.0777777777777793,0.0,232
2017-01-20,20,77,65.1,58,66,61.2,57,100,88.0,58,14,6.5,0,29.7,29.6,29.5,0.42,4,18.388888888888886,0.0,0.08888888888888502,233
2017-01-21,21,78,66.5,62,66,61.0,51,100,84.2,45,17,5.6,0,29.5,29.5,29.3,0.95,5,19.166666666666668,0.0,0.8666666666666671,234
2017-01-22,22,68,61.8,57,56,42.9,34,93,51.4,36,28,14.9,5,29.8,29.5,29.4,0.05,6,16.555555555555557,1.7444444444444436,0.0,235
2017-01-23,23,72,58.8,48,42,37.3,31,68,47.6,25,12,7.0,0,29.9,29.8,29.8,0.0,0,14.88888888888889,3.4111111111111114,0.0,236
2017-01-24,24,80,67.3,51,64,57.6,43,92,72.2,48,17,11.1,3,29.7,29.7,29.6,0.0,1,19.61111111111111,0.0,1.31111111111111,237
2017-01-25,25,75,67.3,55,67,49.0,32,93,58.1,21,20,10.7,0,30.0,29.7,29.6,0.0,2,19.61111111111111,0.0,1.31111111111111,238
2017-01-26,26,59,50.0,43,35,30.0,26,74,47.8,28,17,8.4,0,30.2,30.1,30.0,0.0,3,10.0,8.3,0.0,239
2017-01-27,27,56,48.1,39,31,25.8,18,67,44.4,23,12,6.0,0,30.3,30.2,30.1,0.0,4,8.944444444444445,9.355555555555556,0.0,240
2017-01-28,28,60,52.0,46,33,27.6,24,54,40.1,26,16,9.1,5,30.3,30.2,30.1,0.0,5,11.11111111111111,7.18888888888889,0.0,241
2017-01-29,29,68,53.6,41,37,31.0,28,70,45.4,24,17,8.2,0,30.2,30.1,30.1,0.0,6,12.0,6.300000000000001,0.0,242
2017-01-30,30,77,60.3,42,46,34.3,28,82,43.6,17,12,6.1,0,30.1,30.1,30.0,0.0,0,15.722222222222221,2.5777777777777793,0.0,243
2017-01-31,31,75,63.4,50,55,48.5,41,93,62.5,34,10,6.2,0,30.0,30.0,29.9,0.0,1,17.444444444444443,0.8555555555555578,0.0,244
2017-02-01,1,81,68.8,56,64,60.2,55,97,76.1,45,14,7.9,3,29.9,29.9,29.8,0.0,0,20.444444444444443,0.0,2.144444444444442,245
2017-02-02,2,71,66.3,54,66,56.9,45,97,73.2,50,15,8.1,0,30.1,30.0,29.9,0.0,3,19.055555555555557,0.0,0.7555555555555564,246
2017-02-03,3,63,54.4,50,48,43.2,38,83,67.0,48,18,12.2,8,30.3,30.2,30.1,0.0,3,12.444444444444445,5.855555555555556,0.0,247
2017-02-04,4,62,54.4,48,60,43.8,33,93,68.1,54,15,9.9,6,30.2,30.1,30.0,0.0,6,12.444444444444445,5.855555555555556,0.0,248
2017-02-05,5,77,70.3,64,67,64.9,61,97,83.8,62,15,9.8,7,30.0,30.0,29.9,0.03,1,21.27777777777778,0.0,2.977777777777778,249
2017-02-06,6,81,72.5,68,67,65.5,65,93,79.0,58,18,10.8,5,29.9,29.9,29.8,0.02,4,22.5,0.0,4.199999999999999,250
2017-02-07,7,85,75.2,67,66,61.4,52,87,65.2,32,14,8.2,0,29.8,29.7,29.6,0.0,6,24.0,0.0,5.699999999999999,251
2017-02-08,8,87,74.2,62,66,58.6,39,93,62.6,24,16,10.7,6,30.0,29.7,29.6,0.0,2,23.444444444444443,0.0,5.144444444444442,252
2017-02-09,9,71,58.9,50,43,37.5,36,64,46.7,28,14,8.6,6,30.2,30.1,30.0,0.0,5,14.944444444444445,3.355555555555556,0.0,253
2017-02-10,10,76,64.3,47,67,57.0,40,89,77.5,65,18,9.7,3,30.2,30.1,29.9,0.0,0,17.944444444444443,0.35555555555555785,0.0,254
2017-02-11,11,85,74.9,71,68,67.0,64,90,77.4,53,16,9.9,5,30.0,29.9,29.9,0.0,3,23.833333333333336,0.0,5.533333333333335,255
2017-02-12,12,85,75.0,69,67,65.4,60,90,73.6,43,10,5.9,0,30.1,30.0,29.9,0.0,5,23.88888888888889,0.0,5.588888888888889,256
2017-02-13,13,76,69.0,65,67,62.4,56,96,80.7,57,18,10.2,0,30.1,30.0,29.8,0.0,0,20.555555555555557,0.0,2.2555555555555564,257
2017-02-14,14,69,61.4,52,65,56.2,41,93,83.5,66,28,14.1,7,29.9,29.7,29.6,0.0,1,16.333333333333332,1.9666666666666686,0.0,258
2017-02-15,15,63,53.6,48,40,37.2,33,71,55.4,34,18,11.6,3,30.0,30.0,29.9,0.78,2,12.0,6.300000000000001,0.0,259
2017-02-16,16,67,54.7,42,43,36.0,29,89,54.4,24,8,2.7,0,30.1,30.0,29.9,0.0,3,12.611111111111112,5.688888888888888,0.0,260
2017-02-17,17,66,58.3,48,60,54.4,42,93,87.2,70,21,8.7,0,29.9,29.8,29.7,0.0,4,14.61111111111111,3.68888888888889,0.0,261
2017-02-18,18,83,68.4,54,66,61.6,54,100,81.5,41,13,7.0,0,29.8,29.7,29.6,0.19,5,20.222222222222225,0.0,1.9222222222222243,262
2017-02-19,19,79,71.6,69,69,67.6,66,96,87.4,66,21,14.0,7,29.9,29.8,29.7,0.0,6,21.999999999999996,0.0,3.6999999999999957,263
2017-02-20,20,71,63.0,58,68,61.0,57,97,92.8,86,24,8.3,0,29.9,29.9,29.8,0.0,0,17.22222222222222,1.0777777777777793,0.0,264
2017-02-21,21,75,62.4,55,58,54.2,47,100,77.8,37,16,5.9,0,29.9,29.8,29.8,1.39,1,16.88888888888889,1.4111111111111114,0.0,265
2017-02-22,22,83,66.8,51,52,49.0,44,89,56.0,25,7,4.4,0,29.8,29.7,29.7,0.0,2,19.333333333333332,0.0,1.0333333333333314,266
2017-02-23,23,82,67.2,52,62,56.0,49,97,71.0,41,18,9.0,0,29.7,29.6,29.5,0.0,3,19.555555555555557,0.0,1.2555555555555564,267
2017-02-24,24,84,69.5,58,64,55.4,30,93,67.0,15,17,9.6,0,29.9,29.6,29.5,0.0,4,20.833333333333332,0.0,2.5333333333333314,268
2017-02-25,25,69,56.8,47,38,33.4,29,61,43.8,22,18,8.6,3,30.1,30.0,29.9,0.0,5,13.777777777777777,4.522222222222224,0.0,269
2017-02-26,26,73,62.6,45,65,53.4,34,90,72.7,56,21,12.2,3,29.9,29.9,29.8,0.0,6,17.0,1.3000000000000007,0.0,270
2017-02-27,27,83,73.2,68,70,67.3,65,93,82.3,56,18,8.6,0,29.9,29.9,29.8,0.01,0,22.88888888888889,0.0,4.588888888888889,271
2017-02-28,28,82,76.5,73,70,68.0,65,90,75.7,56,18,12.1,8,29.9,29.8,29.8,0.0,1,24.72222222222222,0.0,6.422222222222221,272
2017-03-01,1,83,73.6,58,69,54.4,27,85,55.5,27,17,11.2,3,30.1,29.9,29.8,0.0,1,23.111111111111107,0.0,4.8111111111111065,273
2017-03-02,2,68,57.6,49,33,26.2,22,50,31.5,17,22,9.8,0,30.3,30.2,30.1,0.0,4,14.222222222222221,4.077777777777779,0.0,274
2017-03-03,3,70,58.4,45,46,33.1,25,72,42.0,19,21,9.5,3,30.4,30.4,30.3,0.0,4,14.666666666666666,3.6333333333333346,0.0,275
2017-03-04,4,64,58.7,54,56,50.7,46,90,75.1,58,21,9.0,0,30.3,30.3,30.1,0.0,0,14.833333333333334,3.466666666666667,0.0,276
2017-03-05,5,69,64.6,58,66,62.2,56,97,91.7,84,23,12.5,6,30.1,30.0,29.9,0.09,2,18.111111111111107,0.18888888888889355,0.0,277
2017-03-06,6,77,72.8,69,69,67.5,66,93,83.6,74,21,13.6,9,29.9,29.9,29.8,0.95,5,22.666666666666668,0.0,4.366666666666667,278
2017-03-07,7,80,71.6,61,70,63.3,48,91,75.7,60,17,9.0,3,30.2,30.0,29.9,0.24,0,21.999999999999996,0.0,3.6999999999999957,279
2017-03-08,8,72,65.2,60,63,52.5,40,96,65.9,40,14,9.4,5,30.2,30.1,30.1,0.02,3,18.444444444444443,0.0,0.14444444444444215,280
2017-03-09,9,78,72.0,65,68,66.3,64,97,82.8,66,16,9.3,3,30.1,30.0,29.9,0.0,6,22.22222222222222,0.0,3.9222222222222207,281
2017-03-10,10,77,71.8,67,68,66.5,64,97,83.9,69,12,5.7,0,30.1,30.0,29.9,0.0,1,22.11111111111111,0.0,3.81111111111111,282
2017-03-11,11,71,67.5,63,67,65.0,61,94,91.7,87,13,7.7,0,30.0,30.0,29.9,0.0,4,19.72222222222222,0.0,1.4222222222222207,283
2017-03-12,12,64,55.8,48,62,49.5,44,93,80.0,62,23,12.6,0,30.1,30.0,30.0,1.37,6,13.222222222222221,5.077777777777779,0.0,284
2017-03-13,13,68,57.3,51,51,48.8,47,92,74.3,49,17,7.1,0,30.1,30.0,29.9,0.0,0,14.055555555555554,4.244444444444447,0.0,285
2017-03-14,14,69,55.3,43,47,38.4,34,86,55.8,30,9,5.4,0,30.2,30.1,30.1,0.0,1,12.944444444444443,5.355555555555558,0.0,286
2017-03-15,15,67,56.3,47,50,48.0,45,93,74.9,54,17,8.2,0,30.3,30.2,30.1,0.0,2,13.499999999999998,4.8000000000000025,0.0,287
2017-03-16,16,73,65.0,53,63,58.3,49,93,79.1,66,17,11.7,6,30.2,30.1,30.1,0.0,3,18.333333333333332,0.0,0.03333333333333144,288
2017-03-17,17,79,71.3,64,63,61.5,60,90,72.3,54,18,11.8,3,30.1,30.1,30.0,0.0,4,21.833333333333332,0.0,3.5333333333333314,289
2017-03-18,18,83,69.9,60,67,63.0,58,97,80.8,49,16,4.5,0,30.2,30.1,30.1,0.0,5,21.055555555555557,0.0,2.7555555555555564,290
2017-03-19,19,82,72.8,62,66,63.8,58,96,75.3,44,14,6.3,0,30.2,30.1,30.1,0.0,6,22.666666666666668,0.0,4.366666666666667,291
2017-03-20,20,85,73.5,67,66,61.8,53,93,70.6,34,12,7.3,3,30.1,30.0,30.0,0.0,0,23.055555555555557,0.0,4.755555555555556,292
2017-03-21,21,86,73.7,61,64,58.8,50,93,64.1,31,14,7.1,0,30.0,30.0,29.9,0.0,1,23.166666666666668,0.0,4.866666666666667,293
2017-03-22,22,85,71.7,59,67,61.6,55,100,74.5,37,15,5.9,0,30.1,30.0,29.9,0.0,2,22.055555555555557,0.0,3.7555555555555564,294
2017-03-23,23,85,72.2,62,67,60.0,49,97,70.4,29,22,11.1,3,30.1,30.0,29.9,0.0,3,22.333333333333332,0.0,4.033333333333331,295
2017-03-24,24,79,72.6,65,69,64.0,59,91,74.8,54,33,15.7,5,29.9,29.9,29.8,0.0,4,22.555555555555554,0.0,4.255555555555553,296
2017-03-25,25,80,71.4,61,68,57.7,50,87,64.6,37,14,6.2,0,29.9,29.9,29.8,1.28,5,21.888888888888893,0.0,3.588888888888892,297
2017-03-26,26,84,72.2,60,68,64.1,54,97,77.3,46,22,9.3,0,29.8,29.8,29.7,0.0,6,22.333333333333332,0.0,4.033333333333331,298
2017-03-27,27,86,75.7,70,69,67.2,65,91,76.3,49,14,8.1,0,29.8,29.8,29.7,0.0,0,24.27777777777778,0.0,5.977777777777778,299
2017-03-28,28,83,74.2,68,71,68.0,67,97,82.0,60,26,12.2,0,29.8,29.7,29.6,0.0,1,23.444444444444443,0.0,5.144444444444442,300
2017-03-29,29,79,72.3,66,70,67.6,65,97,85.3,73,21,8.0,0,29.8,29.7,29.6,0.0,2,22.38888888888889,0.0,4.088888888888889,301
2017-03-30,30,76,66.5,60,64,52.9,46,97,65.1,35,17,6.2,0,29.8,29.7,29.7,1.68,3,19.166666666666668,0.0,0.8666666666666671,302
2017-03-31,31,86,70.2,54,62,54.0,45,93,61.0,26,16,8.8,0,29.8,29.7,29.7,0.0,4,21.22222222222222,0.0,2.9222222222222207,303
2017-04-01,1,78,70.6,61,66,62.7,59,93,77.0,60,22,12.9,0,29.8,29.8,29.7,0.0,2,21.444444444444443,0.0,3.144444444444442,304
2017-04-02,2,83,74.3,68,73,68.2,61,93,81.5,62,25,12.9,0,29.8,29.6,29.5,0.07,5,23.5,0.0,5.199999999999999,305
2017-04-03,3,86,71.9,58,62,52.9,46,81,55.1,26,13,7.3,0,29.7,29.6,29.6,0.02,5,22.16666666666667,0.0,3.8666666666666707,306
2017-04-04,4,87,74.6,60,70,60.2,48,96,65.8,26,20,9.1,0,29.6,29.6,29.5,0.0,1,23.666666666666664,0.0,5.366666666666664,307
2017-04-05,5,75,68.0,55,70,49.5,38,90,54.6,30,23,12.7,0,30.0,29.8,29.6,0.0,3,20.0,0.0,1.6999999999999993,308
2017-04-06,6,78,64.6,51,46,40.5,33,74,46.2,21,7,3.1,0,30.2,30.1,30.0,0.0,6,18.111111111111107,0.18888888888889355,0.0,309
2017-04-07,7,80,67.4,52,52,47.5,43,86,52.9,27,15,4.5,0,30.1,30.1,30.0,0.0,1,19.66666666666667,0.0,1.3666666666666707,310
2017-04-08,8,81,69.4,54,57,53.6,51,93,60.1,36,22,9.3,0,30.0,29.9,29.9,0.0,4,20.777777777777782,0.0,2.4777777777777814,311
2017-04-09,9,83,73.1,65,64,60.3,57,79,65.1,44,22,12.8,5,29.9,29.9,29.8,0.0,0,22.83333333333333,0.0,4.533333333333328,312
2017-04-10,10,79,74.3,72,71,67.3,64,87,78.8,72,21,12.1,5,30.0,29.9,29.8,0.0,2,23.5,0.0,5.199999999999999,313
2017-04-11,11,76,68.1,62,68,64.1,60,93,87.2,76,20,9.6,0,30.1,30.0,29.9,0.14,5,20.055555555555554,0.0,1.7555555555555529,314
2017-04-12,12,79,68.5,60,69,64.0,59,97,86.0,69,13,6.3,0,30.1,30.0,30.0,0.73,0,20.27777777777778,0.0,1.9777777777777779,315
2017-04-13,13,81,71.6,65,68,63.2,57,100,77.7,44,17,7.7,0,30.1,30.0,30.0,0.19,3,21.999999999999996,0.0,3.6999999999999957,316
2017-04-14,14,81,71.0,62,65,62.4,60,97,76.3,49,16,8.4,0,30.0,30.0,29.9,0.0,4,21.666666666666668,0.0,3.366666666666667,317
2017-04-15,15,82,71.5,63,68,64.1,60,97,79.8,51,15,5.9,0,30.0,29.9,29.9,0.0,5,21.944444444444443,0.0,3.644444444444442,318
2017-04-16,16,85,75.7,66,70,66.9,64,96,75.5,53,18,8.6,0,30.0,29.9,29.9,0.0,6,24.27777777777778,0.0,5.977777777777778,319
2017-04-17,17,82,72.6,67,70,66.2,62,97,81.3,58,15,7.0,0,29.9,29.9,29.8,0.0,0,22.555555555555554,0.0,4.255555555555553,320
2017-04-18,18,77,70.5,67,67,65.8,65,93,85.7,66,16,8.3,0,29.9,29.9,29.9,0.23,1,21.38888888888889,0.0,3.0888888888888886,321
2017-04-19,19,82,73.6,67,71,67.4,65,97,82.0,64,20,9.0,0,30.0,29.9,29.9,0.28,2,23.111111111111107,0.0,4.8111111111111065,322
2017-04-20,20,84,76.2,68,70,67.5,65,96,75.9,53,16,8.1,0,29.9,29.9,29.8,0.01,3,24.555555555555557,0.0,6.255555555555556,323
2017-04-21,21,87,75.5,67,71,67.5,66,97,78.3,51,15,7.3,0,29.9,29.8,29.7,0.0,4,24.166666666666668,0.0,5.866666666666667,324
2017-04-22,22,80,71.1,61,70,62.3,48,96,74.5,60,22,10.8,0,30.0,29.8,29.7,0.0,5,21.722222222222218,0.0,3.422222222222217,325
2017-04-23,23,72,63.0,53,50,45.8,42,75,54.5,41,21,11.8,0,30.0,29.9,29.9,0.0,6,17.22222222222222,1.0777777777777793,0.0,326
2017-04-24,24,81,67.3,52,56,50.0,46,93,58.0,31,14,4.1,0,29.9,29.8,29.6,0.0,0,19.61111111111111,0.0,1.31111111111111,327
2017-04-25,25,84,74.9,65,69,64.2,55,78,69.3,58,22,12.5,5,29.6,29.5,29.4,0.0,1,23.833333333333336,0.0,5.533333333333335,328
2017-04-26,26,90,79.5,66,72,66.3,52,82,65.2,40,21,12.8,5,29.7,29.4,29.4,0.0,2,26.38888888888889,0.0,8.088888888888889,329
2017-04-27,27,80,68.0,54,66,52.7,47,83,60.7,36,16,9.4,3,29.7,29.6,29.6,0.0,3,20.0,0.0,1.6999999999999993,330
2017-04-28,28,90,81.4,74,75,71.6,67,85,72.8,57,24,15.8,8,29.6,29.5,29.5,0.0,4,27.444444444444446,0.0,9.144444444444446,331
2017-04-29,29,84,81.0,78,75,73.8,73,90,78.7,72,26,18.6,8,29.6,29.5,29.5,0.0,5,27.22222222222222,0.0,8.92222222222222,332
2017-04-30,30,75,65.8,58,68,48.0,39,84,55.4,27,22,10.2,0,29.9,29.8,29.7,0.01,6,18.77777777777778,0.0,0.47777777777777786,333
2017-05-01,1,87,70.7,51,53,49.0,45,86,50.6,27,15,7.1,0,29.9,29.9,29.8,0.0,3,21.5,0.0,3.1999999999999993,334
2017-05-02,2,86,74.1,59,66,59.1,54,93,62.6,35,18,10.4,0,29.9,29.8,29.8,0.0,6,23.388888888888886,0.0,5.088888888888885,335
2017-05-03,3,85,77.4,65,74,69.7,52,94,77.6,63,26,12.5,6,29.8,29.7,29.6,0.0,6,25.222222222222225,0.0,6.922222222222224,336
2017-05-04,4,76,66.5,58,51,44.4,36,70,47.9,24,25,15.5,0,29.9,29.9,29.8,0.2,2,19.166666666666668,0.0,0.8666666666666671,337
2017-05-05,5,81,68.6,57,49,44.4,40,72,45.3,25,17,8.2,0,29.9,29.9,29.8,0.0,4,20.33333333333333,0.0,2.033333333333328,338
2017-05-06,6,85,70.8,53,56,49.0,45,83,50.7,25,14,3.9,0,29.9,29.9,29.8,0.0,0,21.555555555555557,0.0,3.2555555555555564,339
2017-05-07,7,83,71.9,59,61,56.6,53,93,61.7,36,16,7.3,0,29.9,29.9,29.8,0.0,2,22.16666666666667,0.0,3.8666666666666707,340
2017-05-08,8,83,72.6,61,63,60.3,58,90,67.0,47,23,10.1,0,29.9,29.9,29.9,0.0,5,22.555555555555554,0.0,4.255555555555553,341
